hero_id,official_name,primary_attr,attack_type,roles,legs,name_id,pros,cons,base_strength,add_strength,lvl30_strength,base_agility,add_agility,lvl30_agility,base_intelligence,add_intelligence,lvl30_intelligence,bio,bad_against,good_against,work_well_with,link,attribute,image_src
11,Shadow Fiend,agi,Ranged,"['Carry', 'Nuker']",0,shadowfiend,"Gains damage from kills.
Fast farmer.
Good balance of early game magic damage and late game physical damage.
Extremely high physical damage.","Loses damage upon dying.
No escape mechanism.
Requires good positioning.
Low starting damage.",19.0,2.7,97.3,20.0,3.5,121.5,18.0,2.2,81.8,"Nevermore, the Shadow FiendLink.
▶️.
 .
""So, you're curious where I come from? There's one easy way to find out for yourself.""
.

.
Lore.
:.

.
It is said that Nevermore the Shadow Fiend has the soul of a poet, and in fact he has thousands of them. Over the ages he has claimed the souls of poets, priests, emperors, beggars, slaves, philosophers, criminals and (naturally) heroes; no sort of soul escapes him. What he does with them is unknown. No one has ever peered into the Abysm whence Nevermore reaches out like an eel from among astral rocks. Does he devour them one after another? Does he mount them along the halls of an eldritch temple, or pickle the souls in necromantic brine? Is he merely a puppet, pushed through the dimensional rift by a demonic puppeteer? Such is his evil, so intense his aura of darkness, that no rational mind may penetrate it. Of course, if you really want to know where the stolen souls go, there's one sure way to find out: Add your soul to his collection. Or just wait for Nevermore..

.

.

.
Aliases:.

.
SF, Nevermore.

.

.

.
Voice:.

.
John Patrick Lowrie.
  (.
Responses.
).

.

","['Axe', 'Razor', 'Bane', 'Bounty Hunter', 'Disruptor', 'Doom', 'Dragon Knight', 'Luna', 'Night Stalker', 'Pugna', 'Sniper', 'Spirit Breaker', 'Tinker', 'Ursa', 'Tidehunter', 'Viper', 'Zeus']","['Clockwerk', 'Meepo', ""Nature's Prophet"", 'Silencer', 'Slark']","['Bane', 'Clockwerk', 'Enigma', 'Legion Commander', 'Magnus', 'Slardar', 'Tidehunter', 'Vengeful Spirit']",https://dota2.fandom.com/wiki/Shadow_Fiend,Agility,https://static.wikia.nocookie.net/dota2_gamepedia/images/3/36/Shadow_Fiend_icon.png/revision/latest
12,Phantom Lancer,agi,Melee,"['Carry', 'Escape', 'Pusher', 'Nuker']",2,phantomlancer,"Creates confusion with large numbers of illusions.
Excellent
Good chase potential with Phantom Rush.
Fast, clean attack animation.","Dependent on
Weak against AoE abilities.
Low health.
No burst damage.",19.0,2.2,82.8,26.0,2.8,107.2,21.0,2.0,79.0,"Azwraith, the Phantom LancerLink.
▶️.
 .
""We outnumbered you. We outnumber them all!""
.

.
Lore.
:.

.
The remote village of Pole had no knowledge of the wars raging in the heart of the kingdom. For them, the quiet of spear fishing, and a family meal were all that a full life required. Yet war came for them nonetheless. Joining the able-bodied conscripts as they filed passed their homes, the humble lancer Azwraith vowed to bring peace to his kingdom, and in so doing, his people. Placed with his kin in the vanguard of the final assault against the Dread Magus Vorn, the cost to his fellows was absolute. As the charging force battled toward the fortress, Azwraith alone among his kind remained standing, and he alone was able to infiltrate the keep..
Focused and infuriated by the slaughter of his brothers, Azwraith bested each of the wizard's deadly traps and conjured guardians. Soon the simple fisherman arrived at Vorn's tower sanctum. The pair dueled through the night, pike to staff, as chaos raged below, and with a deafening cry Azwraith pierced his enemy. But the wizard did not simply expire; he exploded into uncountable shards of light, penetrating his killer with power. As the dust settled and the smoke of combat began to clear, Azwraith found himself standing among a throng of his kin. Each seemed to be dressed as he was, each seemed armed as he was, and he could sense that each thought as he did. Aware that his allies were approaching, he willed these phantoms to hide themselves, and one by one they began to vanish into nothingness. As the soldiers came upon the sanctum, they found the warrior that had bested the wizard. When they approached their champion, the lancer vanished. The pikeman who had stood before them was no more than another phantom..

.

.

.
Alias:.

.
PL.

.

.

.
Voice:.

.
Barry Dennen.
 (.
†.
) (.
Responses.
).

.

","['Axe', 'Bristleback', 'Centaur Warrunner', 'Dragon Knight', 'Earthshaker', 'Ember Spirit', 'Grimstroke', 'Gyrocopter', 'Hoodwink', 'Jakiro', 'Kunkka', 'Legion Commander', 'Leshrac', 'Meepo', 'Magnus', 'Pangolier', 'Phoenix', 'Puck', 'Razor', 'Sand King', 'Storm Spirit', 'Sven', 'Tidehunter', 'Timbersaw', 'Void Spirit', 'Witch Doctor']","['Arc Warden', 'Batrider', 'Bounty Hunter', 'Chaos Knight', 'Clockwerk', 'Disruptor', 'Lifestealer', 'Lone Druid', 'Outworld Destroyer', 'Pugna', 'Slark', 'Templar Assassin', 'Undying', 'Viper', 'Visage', 'Wraith King']","['Bane', 'Crystal Maiden', 'Dazzle', 'Jakiro', 'Keeper of the Light', 'Oracle', 'Shadow Shaman', 'Slardar', 'Spirit Breaker', 'Undying', 'Venomancer']",https://dota2.fandom.com/wiki/Phantom_Lancer,Agility,https://static.wikia.nocookie.net/dota2_gamepedia/images/8/81/Phantom_Lancer_icon.png/revision/latest
13,Puck,int,Ranged,"['Initiator', 'Disabler', 'Escape', 'Nuker']",2,puck,"Hard to pin down.
Extremely mobile.
Good lane ganker.
Extremely high burst damage at all points of the game.
Amazing disables.
Low cooldowns on spells.
Good waveclear.","Vulnerable to disables.
Requires multitasking.
Mana problems early-mid game due to abilities costing high mana.
Rather squishy.
Easily killed if pinned down.",17.0,2.4,86.6,22.0,2.5,94.5,23.0,3.8,133.2,"Puck, the Faerie DragonLink.
▶️.
 .
""I find myself strangely drawn to this odd configuration of activity.""
.

.
Lore.
:.

.
While Puck seems at first glance a mischievous, childish character, this quality masks an alien personality. The juvenile form of a Faerie Dragon, a creature that lives for eons, Puck spends countless millennia in its childish form. So while it is technically true that Puck is juvenile, it will continue to be so when the cities of the present age have sloughed away into dust. Its motives are therefore inscrutable, and what appears to be play may in fact indicate a darker purpose or just its endless fondness for mischief..

.

.

.
Voice:.

.
Jen Taylor.
  (.
Responses.
).

.

","['Arc Warden', 'Faceless Void', 'Jakiro', 'Lycan', 'Night Stalker', 'Nyx Assassin', 'Silencer', 'Templar Assassin', 'Venomancer', 'Wraith King']","['Void Spirit', 'Pangolier', 'Crystal Maiden', 'Mirana', 'Phoenix', 'Sniper', 'Terrorblade']","['Dark Willow', 'Magnus', 'Enigma', 'Invoker', 'Kunkka', 'Phoenix', 'Witch Doctor']",https://dota2.fandom.com/wiki/Puck,Intelligence,https://static.wikia.nocookie.net/dota2_gamepedia/images/1/13/Puck_icon.png/revision/latest
14,Pudge,str,Melee,"['Disabler', 'Initiator', 'Durable', 'Nuker']",2,pudge,"High right click damage at level 1 allowing him to easily contest creeps.
High base health regeneration.
Naturally has a very large health pool that can grow even bigger.
Good ganker and roamer in the early game.
High strength gain and can gain even more strength if he can get a lot of kills.
Dismember has a low cooldown and pierces spell immunity, making it an excellent disable. Meat Hook also deals pure damage through spell immunity as well.","Low mana pool combined with low cooldown-high mana cost spells means he runs out of mana very quickly.
Has very low armor.
One of the slowest heroes in the game.
Very dependent on landing his hook consistently to get kills (as his other spells are both close range).
Fairly weak in full-scale teamfights.
No escape mechanism.
Magic resistance can negate a large amount of Pudge's damage.",25.0,3.0,112.0,14.0,1.4,54.6,16.0,1.8,68.2,"Pudge, the ButcherLink.
▶️.
 .
""When I'm through with these vermin, they'll be fit for a pie!""
.

.
Lore.
:.

.
In the Fields of Endless Carnage, far to the south of Quoidge, a corpulent figure works tirelessly through the night--dismembering, disembowelling, piling up the limbs and viscera of the fallen that the battlefield might be clear by dawn. In this cursed realm, nothing can decay or decompose; no corpse may ever return to the earth from which it sprang, no matter how deep you dig the grave. Flocked by carrion birds who need him to cut their meals into beak-sized chunks, Pudge the Butcher hones his skills with blades that grow sharper the longer he uses them. Swish, swish, thunk. Flesh falls from the bone; tendons and ligaments part like wet paper. And while he always had a taste for the butchery, over the ages, Pudge has developed a taste for its byproduct as well. Starting with a gobbet of muscle here, a sip of blood there...before long he was thrusting his jaws deep into the toughest of torsos, like a dog gnawing at rags. Even those who are beyond fearing the Reaper, fear the Butcher..

.

.

.
Voice:.

.
John Patrick Lowrie.
  (.
Responses.
).

.

","['Abaddon', 'Anti-Mage', 'Bristleback', 'Bounty Hunter', 'Chaos Knight', 'Doom', 'Legion Commander', 'Lifestealer', 'Mirana', 'Necrophos', 'Night Stalker', 'Nyx Assassin', 'Outworld Destroyer', 'Slardar', 'Slark', 'Tidehunter', 'Timbersaw', 'Weaver']","['Crystal Maiden', 'Drow Ranger', 'Phantom Assassin', 'Sniper', 'Spectre', 'Tinker', 'Zeus']","['Oracle', 'Techies', 'Pugna', 'Outworld Destroyer', 'Lifestealer', 'Tiny', 'Crystal Maiden', 'Bloodseeker', 'Omniknight']",https://dota2.fandom.com/wiki/Pudge,Strength,https://static.wikia.nocookie.net/dota2_gamepedia/images/c/c0/Pudge_icon.png/revision/latest
15,Razor,agi,Ranged,"['Carry', 'Durable', 'Nuker', 'Pusher']",0,razor,"Counters carries.
Strong lane presence.
Good starting strength and agility.
High movement speed.","Dependent on well-positioned abilities to deal damage.
Less effective against heroes with higher mobility.
Struggles to recover well from a bad early game.
No hard disables without items.",22.0,2.8,103.2,22.0,2.6,97.4,21.0,2.2,84.8,"Razor, the Lightning RevenantLink.
▶️.
 .
""I bring my lightning whip not to punish souls, but only to hasten them toward the inevitable exit.""
.

.
Lore.
:.

.
Among the emblematic powers that populate the Underscape, Razor the Lightning Revenant is one of the most feared. With his whip of lightning, he patrols the Narrow Maze, that treacherous webwork of passages by which the souls of the dead are sorted according to their own innate intelligence, cunning and persistence. Drifting above the Maze, Razor looks down on the baffled souls below, and delivers jolts of scalding electricity that both punish and quicken the souls as they decide their own fates, hurrying on toward luminous exits or endlessly dark pits. Razor is the eternal embodiment of a dominating power, abstract and almost clinical in his application of power. Yet he has a lordly air that suggests he takes a sardonic satisfaction in his work..

.

.

.
Voice:.

.
Eric Newsome.
  (.
Responses.
).

.

","['Anti-Mage', 'Chaos Knight', 'Centaur Warrunner', 'Earth Spirit', 'Huskar', 'Morphling', 'Necrophos', 'Outworld Destroyer', 'Queen of Pain', 'Slark', 'Sniper', 'Viper', 'Weaver']","['Bristleback', 'Earthshaker', 'Lifestealer', 'Monkey King', 'Phantom Assassin', 'Phantom Lancer', 'Spirit Breaker', 'Terrorblade', 'Troll Warlord', 'Ursa', 'Windranger']","['Death Prophet', 'Shadow Demon', 'Outworld Destroyer', 'Bane', 'Luna', 'Naga Siren', 'Winter Wyvern']",https://dota2.fandom.com/wiki/Razor,Agility,https://static.wikia.nocookie.net/dota2_gamepedia/images/6/66/Razor_icon.png/revision/latest
16,Sand King,all,Melee,"['Initiator', 'Disabler', 'Support', 'Nuker', 'Escape']",6,sandking,"Stuns that can be used as both initiation and escape.
Provides a good AoE spell in the game which is devastating early-game.
Great in laning phases with his passive.","Has a small health pool that can be taken advantage of by nukes.
Ultimate scales poorly into late game.
Low mana pool makes spellcasting in early game difficult.
Weak laner unless allowed to farm.",22.0,2.7,100.3,19.0,1.8,71.2,19.0,1.8,71.2,"Crixalis, the Sand KingLink.
▶️.
 .
""I will show you fear in a handful of sand…""
.

.
Lore.
:.

.
The sands of the Scintillant Waste are alive and sentient--the whole vast desert speaks to itself, thinking thoughts only such a vastness can conceive. But when it needs to find a form to communicate with those of more limited scope, it frees a fragment of itself, and fills a carapace of magic armor formed by the cunning Djinn of Qaldin. This essential identity calls itself Crixalis, meaning 'Soul of the Sand,' but others know it as Sand King. Sand King takes the form of a huge arachnid, inspired by the Scintillant Waste's small but ubiquitous denizens; and this is a true outward expression of his ferocious nature. Guardian, warrior, ambassador--Sand King is all of these things, inseparable from the endless desert that gave him life..

.

.

.
Alias:.

.
SK.

.

.

.
Voice:.

.
David Scully.
  (.
Responses.
).

.

","['Earth Spirit', 'Phoenix', 'Rubick', 'Silencer', 'Tidehunter', 'Zeus']","['Broodmother', 'Meepo', ""Nature's Prophet"", 'Phantom Assassin', 'Slark', 'Templar Assassin']","['Crystal Maiden', 'Keeper of the Light', 'Tidehunter', 'Tiny', 'Monkey King', 'Warlock', 'Earthshaker']",https://dota2.fandom.com/wiki/Sand_King,Universal,https://static.wikia.nocookie.net/dota2_gamepedia/images/7/79/Sand_King_icon.png/revision/latest
17,Storm Spirit,int,Ranged,"['Carry', 'Escape', 'Nuker', 'Initiator', 'Disabler']",2,stormspirit,"Incredibly mobile with
High snowball potential.
Low cooldowns on all of his skills.
Can reliably solo-kill most fragile heroes.
Great at clearing creeps.","Can run out of mana very quickly without proper management.
Very vulnerable in the early game.
Very farm dependent.",21.0,2.0,79.0,22.0,2.6,97.4,23.0,3.9,136.1,"Raijin Thunderkeg, the Storm SpiritLink.
▶️.
 .
""Everyone complains about the weather…well, I'm doing something about it!""
.

.
Lore.
:.

.
Storm Spirit is literally a force of nature--the wild power of wind and weather, bottled in human form. And a boisterous, jovial, irrepressible form it is! As jolly as a favorite uncle, he injects every scene with crackling energy. But it was not always thus, and there was tragedy in his creation. Generations ago, in the plains beyond the Wailing Mountains, a good people lay starving in drought and famine. A simple elementalist, Thunderkeg by name, used a forbidden spell to summon the spirit of the storm, asking for rain. Enraged at this mortal’s presumption, the Storm Celestial known as Raijin lay waste to the land, scouring it bare with winds and flood. Thunderkeg was no match for the Celestial--at least until he cast a suicidal spell that forged their fates into one: he captured the Celestial in the cage of his own body. Trapped together, Thunderkeg's boundless good humor fused with Raijin's crazed energy, creating the jovial Raijin Thunderkeg, a Celestial who walks the world in physical form..

.

.

.
Aliases:.

.
SS, Raijin.

.

.

.
Voice:.

.
John Patrick Lowrie.
  (.
Responses.
).

.

","['Anti-Mage', 'Doom', 'Ember Spirit', 'Night Stalker', 'Nyx Assassin', 'Riki', 'Silencer', 'Techies', 'Tusk']","['Ancient Apparition', 'Arc Warden', 'Bloodseeker', 'Mars', 'Monkey King', 'Phantom Lancer', 'Razor', 'Sniper', 'Spectre', 'Terrorblade', 'Tinker', 'Vengeful Spirit', 'Viper', 'Weaver']","['Keeper of the Light', 'Omniknight', 'Lifestealer']",https://dota2.fandom.com/wiki/Storm_Spirit,Intelligence,https://static.wikia.nocookie.net/dota2_gamepedia/images/1/13/Storm_Spirit_icon.png/revision/latest
18,Sven,str,Melee,"['Carry', 'Disabler', 'Initiator', 'Durable', 'Nuker']",2,sven,"High attack damage.
Good at clearing groups.
Reliable area stun.
Farms quickly.
Beginner friendly hero.
Naturally tanky.","Low mana.
Low attack speed.
Highly dependent on
Easily kiteable.
Somewhat reliant on ",22.0,3.2,114.8,21.0,2.2,84.8,16.0,1.3,53.7,"Sven, the Rogue KnightLink.
▶️.
 .
""May my enemies share the fate of the Shattered Helm.""
.

.
Lore.
:.

.
Sven is the bastard son of a Vigil Knight, born of a Pallid Meranth, raised in the Shadeshore Ruins. With his father executed for violating the Vigil Codex, and his mother shunned by her wild race, Sven believes that honor is to be found in no social order, but only in himself. After tending his mother through a lingering death, he offered himself as a novice to the Vigil Knights, never revealing his identity. For thirteen years he studied in his father's school, mastering the rigid code that declared his existence an abomination. Then, on the day that should have been his In-Swearing, he seized the Outcast Blade, shattered the Sacred Helm, and burned the Codex in the Vigil's Holy Flame. He strode from Vigil Keep, forever solitary, following his private code to the last strict rune. Still a knight, yes...but a rogue knight. He answers only to himself..

.

.

.
Voice:.

.
David Scully.
  (.
Responses.
).

.

","['Axe', 'Pugna', 'Razor', 'Riki', 'Omniknight', 'Medusa', 'Troll Warlord', 'Templar Assassin', 'Winter Wyvern']","['Anti-Mage', 'Broodmother', 'Chaos Knight', 'Chen', 'Death Prophet', 'Doom', 'Juggernaut', 'Meepo', 'Pangolier', 'Phantom Lancer', 'Sniper', 'Tiny', 'Warlock']","['Crystal Maiden', 'Dark Seer', 'Death Prophet', 'Enigma', 'Io', 'Lion', 'Magnus', 'Oracle', 'Shadow Shaman']",https://dota2.fandom.com/wiki/Sven,Strength,https://static.wikia.nocookie.net/dota2_gamepedia/images/1/1b/Sven_icon.png/revision/latest
19,Tiny,str,Melee,"['Carry', 'Nuker', 'Pusher', 'Initiator', 'Durable', 'Disabler']",2,tiny,"High early game burst damage.
High late game splash damage.
High damage against
Decent at clearing stacks.
Gains even more damage and armor with his ultimate.","Low mana.
Needs a good early game.
Does not get any agility at all, which results in abysmal attack speed and armor.
Low attack speed without items.
Loses attack speed with every point Tiny puts into his ultimate.",30.0,4.0,146.0,0.0,0.0,0.0,17.0,2.2,80.8,"Tiny, the Stone GiantLink.
▶️.
 .
""My enemies break upon me like surf upon the stone.""
.

.
Lore.
:.

.
Coming to life as a chunk of stone, Tiny's origins are a mystery on which he continually speculates. He is a Stone Giant now, but what did he used to be? A splinter broken from a Golem's heel? A shard swept from a gargoyle-sculptor's workshop? A fragment of the Oracular Visage of Garthos? A deep curiosity drives him, and he travels the world tirelessly seeking his origins, his parentage, his people. As he roams, he gathers weight and size; the forces that weather lesser rocks, instead cause Tiny to grow and ever grow..

.

.

.
Voice:.

.
Eric Newsome.
  (.
Responses.
).

.

","['Bristleback', 'Chaos Knight', 'Juggernaut', 'Lifestealer', 'Lion', 'Necrophos', 'Viper']","['Broodmother', 'Meepo', 'Naga Siren']","['Bloodseeker', 'Earthshaker', 'Io', 'Magnus', 'Enigma', 'Slardar', 'Tidehunter', 'Pudge']",https://dota2.fandom.com/wiki/Tiny,Strength,https://static.wikia.nocookie.net/dota2_gamepedia/images/5/55/Tiny_icon.png/revision/latest
20,Vengeful Spirit,all,Ranged,"['Support', 'Initiator', 'Disabler', 'Nuker', 'Escape']",2,vengefulspirit,"Not item dependent.
Abilities useful at all stages of the game.
Has nukes and disables.
High combat attribute gains.
Has good debuffs.
Can be played as support or carry.","Can be ganked very easily.
Limited mana pool.
Has mana problems in early to mid game, due to Magic Missile's high mana cost.",20.0,2.1,80.9,21.0,2.1,81.9,19.0,1.2,53.8,"Shendelzare, the Vengeful SpiritLink.
▶️.
 .
""The road of revenge is long, but what awaits me at the end makes it worthwhile.""
.

.
Lore.
:.

.
Even the most contented Skywrath is an ill-tempered creature, naturally inclined to seek revenge for the slightest insult. But Vengeful Spirit is the essence of vengeance. Once a proud and savage Skywrath scion, Shendelzare was first in succession for the Ghastly Eyrie until a sister's treachery robbed her of her birthright. Snared in an assassin's net, Shendelzare tore free only at the cost of her wings, limping away in the ultimate humiliation: On foot. With her wings broken, she knew the Skywrath would never accept her as ruler; and in the highest roost of the Eyrie, inaccessible except by winged flight, her sister was untouchable. Unwilling to live as a flightless cripple, and desiring revenge far more than earthly power, the fallen princess drove a bargain with the goddess Scree'auk: She surrendered her broken body for an imperishable form of spirit energy, driven by vengeance, capable of doing great damage in the material plane. She may spend eternity flightless, but she will have her revenge..

.

.

.
Alias:.

.
VS.

.

.

.
Voice:.

.
Gin Hammond.
  (.
Responses.
).

.

","['Anti-Mage', 'Lina', 'Nyx Assassin', 'Phantom Lancer', 'Rubick', 'Spirit Breaker', 'Tidehunter', 'Viper']","['Batrider', 'Clockwerk', 'Faceless Void', 'Huskar', 'Meepo', 'Monkey King']","['Shadow Fiend', 'Slardar', 'Drow Ranger', 'Mirana', 'Bloodseeker', 'Crystal Maiden', 'Weaver', 'Sniper']",https://dota2.fandom.com/wiki/Vengeful_Spirit,Universal,https://static.wikia.nocookie.net/dota2_gamepedia/images/2/20/Vengeful_Spirit_icon.png/revision/latest
21,Windranger,all,Ranged,"['Carry', 'Support', 'Disabler', 'Escape', 'Nuker']",2,windranger,"Good escape.
Decent pusher.
Strong at any stage of the game.
High skill cap.","Farm and level dependent.
Low armor.
Single-target damage.
Requires good positioning.",18.0,2.4,87.6,17.0,1.4,57.6,18.0,2.4,87.6,"Lyralei, the WindrangerLink.
▶️.
 .
""If at first you don't succeed, stand closer, shoot again.""
.

.
Lore.
:.

.
The western forests guard their secrets well. One of these is Lyralei, master archer of the wood, and favored godchild of the wind. Known now as Windranger, Lyralei's family was killed in a storm on the night of her birth--their house blown down by the gale, contents scattered to the winds. Only the newborn survived among the debris field of death and destruction. In the quiet after the storm, the wind itself took notice of the lucky infant crying in the grass. The wind pitied the child and so lifted her into the sky and deposited her on a doorstep in a neighboring village. In the years that followed, the wind returned occasionally to the child's life, watching from a distance while she honed her skills. Now, after many years of training, Windranger fires her arrows true to their targets. She moves with blinding speed, as if hastened by a wind ever at her back. With a flurry of arrows, she slaughters her enemies, having become, nearly, a force of nature herself..

.

.

.
Alias:.

.
WR.

.

.

.
Voice:.

.
Jen Taylor.
  (.
Responses.
).

.

","['Axe', 'Anti-Mage', 'Bloodseeker', 'Centaur Warrunner', 'Dark Willow', 'Nyx Assassin', 'Ember Spirit', 'Razor', 'Silencer', 'Spectre', 'Sven', 'Shadow Demon', 'Venomancer', 'Void Spirit']","['Earthshaker', 'Huskar', 'Hoodwink', 'Phantom Assassin', 'Pudge', 'Ursa']","['Bloodseeker', ""Nature's Prophet"", 'Hoodwink']",https://dota2.fandom.com/wiki/Windranger,Universal,https://static.wikia.nocookie.net/dota2_gamepedia/images/6/60/Windranger_icon.png/revision/latest
